ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L
0843136685;Sheldon & Mrs. Levine: An Excruciating Correspondence;Sam Bobrick;1994;Price Stern Sloan;http://images.amazon.com/images/P/0843136685.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0843136685.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0843136685.01.LZZZZZZZ.jpg
0316314927;Sarah Conley;Ellen Gilchrist;1998;Back Bay Books;http://images.amazon.com/images/P/0316314927.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316314927.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316314927.01.LZZZZZZZ.jpg
0425156842;Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition);Jostein Gaarder;1997;Berkley Publishing Group;http://images.amazon.com/images/P/0425156842.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425156842.01.LZZZZZZZ.jpg
0671021001;She's Come Undone (Oprah's Book Club);Wally Lamb;1998;Pocket;http://images.amazon.com/images/P/0671021001.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg
0486285529;Solv-a-Crime Puzzles (Dover Game and Puzzle Activity Books);A. C. Gordon;1995;Dover Publications;http://images.amazon.com/images/P/0486285529.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0486285529.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0486285529.01.LZZZZZZZ.jpg
0812523385;Selected Poems of Emily Dickinson;Emily Dickinson;1995;Tor Books;http://images.amazon.com/images/P/0812523385.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812523385.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812523385.01.LZZZZZZZ.jpg
0679733825;Sisters of the Earth: Women's Prose and Poetry About Nature;Lorraine Anderson;1991;Vintage Books USA;http://images.amazon.com/images/P/0679733825.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679733825.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679733825.01.LZZZZZZZ.jpg
0684854953;Santa Pete : A Novel of Christmas Present and Past;Christopher Moore;1998;Simon & Schuster;http://images.amazon.com/images/P/0684854953.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684854953.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684854953.01.LZZZZZZZ.jpg
0312965745;Secrets of St. John's Wort: A Lynn Sonberg Book;Larry Katzenstein;1998;St. Martin's Press;http://images.amazon.com/images/P/0312965745.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312965745.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312965745.01.LZZZZZZZ.jpg
0671000306;Shock Wave (Dirk Pitt Adventures (Paperback));Clive Cussler;1996;Pocket;http://images.amazon.com/images/P/0671000306.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671000306.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671000306.01.LZZZZZZZ.jpg
0060923245;Sweet Hereafter Movie Tie-in : A Novel;Russell Banks;1992;Perennial;http://images.amazon.com/images/P/0060923245.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060923245.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060923245.01.LZZZZZZZ.jpg
0425181111;Strangers;Dean R. Koontz;2002;Berkley Publishing Group;http://images.amazon.com/images/P/0425181111.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425181111.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425181111.01.LZZZZZZZ.jpg
0345441133;Summer Island;Kristin Hannah;2002;Ballantine Books;http://images.amazon.com/images/P/0345441133.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345441133.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345441133.01.LZZZZZZZ.jpg
0553202294;Sun Signs;Linda Goodman;1981;Bantam Doubleday Dell;http://images.amazon.com/images/P/0553202294.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553202294.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553202294.01.LZZZZZZZ.jpg
0812519655;Sacred Ground;Mercedes Lackey;1995;Tor Books;http://images.amazon.com/images/P/0812519655.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812519655.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812519655.01.LZZZZZZZ.jpg
0380709260;Socks (Cleary Reissue);Beverly Cleary;1990;HarperTrophy;http://images.amazon.com/images/P/0380709260.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380709260.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380709260.01.LZZZZZZZ.jpg
0671525832;Someone to Watch Over Me : A Novel;Judith McNaught;2003;Pocket;http://images.amazon.com/images/P/0671525832.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671525832.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671525832.01.LZZZZZZZ.jpg
0446519138;Simple Abundance:  a Daybook of Comfort and Joy;Sarah Ban Breathnach;1995;Warner Books;http://images.amazon.com/images/P/0446519138.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446519138.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446519138.01.LZZZZZZZ.jpg
0060930705;Someone to Watch Over Me : Stories;Richard Bausch;2000;Perennial;http://images.amazon.com/images/P/0060930705.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060930705.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060930705.01.LZZZZZZZ.jpg
0312206763;Stately Pursuits;Katie Fforde;1999;Griffin Trade Paperback;http://images.amazon.com/images/P/0312206763.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312206763.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312206763.01.LZZZZZZZ.jpg
0811203220;Stand Still Like the Hummingbird;Henry Miller;1962;New Directions Publishing Corporation;http://images.amazon.com/images/P/0811203220.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0811203220.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0811203220.01.LZZZZZZZ.jpg
8807120194;Sarajevo, Maybe (Anni Novanta/Feltrinelli);Gianfranco Bettin;1994;Feltrinelli;http://images.amazon.com/images/P/8807120194.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8807120194.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8807120194.01.LZZZZZZZ.jpg
015600710X;Strange Fits of Passion: A Novel;Anita Shreve;1999;Harvest Books;http://images.amazon.com/images/P/015600710X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/015600710X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/015600710X.01.LZZZZZZZ.jpg
0140620427;Sense and Sensibility (Penguin Popular Classics);Jane Austen;1994;Penguin Books Ltd;http://images.amazon.com/images/P/0140620427.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140620427.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140620427.01.LZZZZZZZ.jpg
0451197275;Saving Private Ryan: A Novel;Max Allan Collins;1998;Signet Book;http://images.amazon.com/images/P/0451197275.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451197275.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451197275.01.LZZZZZZZ.jpg
0151001006;Snow Falling on Cedars;David Guterson;1994;Harcourt;http://images.amazon.com/images/P/0151001006.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0151001006.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0151001006.01.LZZZZZZZ.jpg
0385505833;Skipping Christmas;John Grisham;2001;Doubleday;http://images.amazon.com/images/P/0385505833.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385505833.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385505833.01.LZZZZZZZ.jpg
0316969443;Suzanne's Diary for Nicholas;James Patterson;2001;Little, Brown;http://images.amazon.com/images/P/0316969443.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316969443.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316969443.01.LZZZZZZZ.jpg
0718144538;Shattered Uk;Dick Francis;0;Michael Joseph Ltd;http://images.amazon.com/images/P/0718144538.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0718144538.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0718144538.01.LZZZZZZZ.jpg
0394551427;Shoah;Claude Lanzmann;1985;Random House Inc;http://images.amazon.com/images/P/0394551427.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394551427.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394551427.01.LZZZZZZZ.jpg
0947782141;Scottish Ghosts;Judy Hamilton;1999;Lomond Books;http://images.amazon.com/images/P/0947782141.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0947782141.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0947782141.01.LZZZZZZZ.jpg
0140622063;Scottish Folk and Fairy Tales (Penguin Popular Classics);Gordon Jarvie;1997;Penguin Books Ltd;http://images.amazon.com/images/P/0140622063.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140622063.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140622063.01.LZZZZZZZ.jpg
156341029X;Stone Butch Blues;Leslie Feinberg;1993;Firebrand Books;http://images.amazon.com/images/P/156341029X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/156341029X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/156341029X.01.LZZZZZZZ.jpg
0060934719;Stardust;Neil Gaiman;2001;Perennial;http://images.amazon.com/images/P/0060934719.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060934719.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060934719.01.LZZZZZZZ.jpg
0395877563;Seven Moves;Carol Anshaw;1997;Mariner Books;http://images.amazon.com/images/P/0395877563.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0395877563.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0395877563.01.LZZZZZZZ.jpg
1563410443;Skin: Talking About Sex, Class & Literature;Dorothy Allison;1994;Firebrand Books;http://images.amazon.com/images/P/1563410443.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1563410443.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1563410443.01.LZZZZZZZ.jpg
0553574175;Star Wars the Rebel Dawn: The Han Solo Trilogy (Star Wars: Han Solo Trilogy (Paperback));A.C. Crispin;1998;Spectra Books;http://images.amazon.com/images/P/0553574175.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553574175.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553574175.01.LZZZZZZZ.jpg
0345395379;Slow River;Nicola Griffith;1996;Ballantine Books;http://images.amazon.com/images/P/0345395379.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345395379.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345395379.01.LZZZZZZZ.jpg
0345403339;Saving Grace;Lee Smith;1996;Ballantine Books;http://images.amazon.com/images/P/0345403339.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345403339.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345403339.01.LZZZZZZZ.jpg
039914370X;Sudden Mischief (Spenser Mysteries (Hardcover));Robert B. Parker;1998;Putnam Pub Group;http://images.amazon.com/images/P/039914370X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/039914370X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/039914370X.01.LZZZZZZZ.jpg
0440218535;Smilla's Sense of Snow;Peter Hoeg;1997;Island;http://images.amazon.com/images/P/0440218535.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440218535.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440218535.01.LZZZZZZZ.jpg
0689832877;Sunwing (Aladdin Fantasy);Kenneth Oppel;2001;Aladdin;http://images.amazon.com/images/P/0689832877.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0689832877.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0689832877.01.LZZZZZZZ.jpg
015216250X;So You Want to Be a Wizard: The First Book in the Young Wizards Series;Diane Duane;2001;Magic Carpet Books;http://images.amazon.com/images/P/015216250X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/015216250X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/015216250X.01.LZZZZZZZ.jpg
0553256785;Sleeping Murder;Agatha Christie;1983;Bantam;http://images.amazon.com/images/P/0553256785.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553256785.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553256785.01.LZZZZZZZ.jpg
0425139069;Somebody Help Me;Beverly Hastings;1993;Berkley Publishing Group;http://images.amazon.com/images/P/0425139069.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425139069.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425139069.01.LZZZZZZZ.jpg
0373123108;Sleeping Partners  (Nine to Five);Helen Brooks;2003;Harlequin;http://images.amazon.com/images/P/0373123108.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373123108.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373123108.01.LZZZZZZZ.jpg
0425113892;Someone in the House;Barbara Michaels;1989;Berkley Publishing Group;http://images.amazon.com/images/P/0425113892.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425113892.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425113892.01.LZZZZZZZ.jpg
1585007366;Sang Froyd (Balona Books);Jonathan Pearce;1999;1stBooks Library;http://images.amazon.com/images/P/1585007366.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1585007366.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1585007366.01.LZZZZZZZ.jpg
0741403781;Spring Break;Jonathan Pearce;2000;Infinity Publishing (PA);http://images.amazon.com/images/P/0741403781.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0741403781.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0741403781.01.LZZZZZZZ.jpg
0671745530;SO LONG AND THANKS FOR ALL THE FISH (Hitchhiker's Trilogy (Paperback));Douglas Adams;1991;Pocket;http://images.amazon.com/images/P/0671745530.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671745530.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671745530.01.LZZZZZZZ.jpg
0671510053;Shipping News;Annie Proulx;1994;Scribner;http://images.amazon.com/images/P/0671510053.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671510053.01.LZZZZZZZ.jpg
0345341201;Sins of Omission;Fern Michaels;1989;Ivy Books;http://images.amazon.com/images/P/0345341201.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345341201.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345341201.01.LZZZZZZZ.jpg
0671003755;She's Come Undone (Oprah's Book Club (Paperback));Wally Lamb;1996;Washington Square Press;http://images.amazon.com/images/P/0671003755.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671003755.01.LZZZZZZZ.jpg
0684844729;Stones From the River;Ursula Hegi;1997;Simon & Schuster;http://images.amazon.com/images/P/0684844729.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684844729.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684844729.01.LZZZZZZZ.jpg
0140236589;Swimming in the Volcano: A Novel;Bob Shacochis;1994;Penguin Books;http://images.amazon.com/images/P/0140236589.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140236589.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140236589.01.LZZZZZZZ.jpg
0395353416;Slippage: Previously Poised, Previously Uncollected Stories;Harlan Ellison;1997;Houghton Mifflin;http://images.amazon.com/images/P/0395353416.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0395353416.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0395353416.01.LZZZZZZZ.jpg
3822813397;Schamanismus. Reisen Der Seele. Magische KrÃ?Â¤fte. Ekstase Und Heilung.;Piers Vitebsky;2001;Taschen Verlag;http://images.amazon.com/images/P/3822813397.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3822813397.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3822813397.01.LZZZZZZZ.jpg
3423620005;Sofies Welt. Roman Ã?Â¼ber Die Geschichte Der Philosophie.;Jostein Gaarder;1999;Dtv;http://images.amazon.com/images/P/3423620005.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3423620005.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3423620005.01.LZZZZZZZ.jpg
0553574833;So That Others May Live: Caroline Hebard & Her Search-and-Rescue Dogs;Hank Whittemore;1996;Bantam Books;http://images.amazon.com/images/P/0553574833.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553574833.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553574833.01.LZZZZZZZ.jpg
0060242388;Shape Changer;Bill Brittain;1994;Harpercollins Juvenile Books;http://images.amazon.com/images/P/0060242388.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060242388.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060242388.01.LZZZZZZZ.jpg
0373484224;Stanislaski Brothers (Silhouette Promo);Nora Roberts;2000;Silhouette;http://images.amazon.com/images/P/0373484224.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373484224.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373484224.01.LZZZZZZZ.jpg
0460878263;Samuel Taylor Coelridge (Everyman Poetry Library);John Beer;1997;Everyman Paperback Classics;http://images.amazon.com/images/P/0460878263.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0460878263.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0460878263.01.LZZZZZZZ.jpg
3404126661;Suche Hose, Biete Rock.;Annegrit Arens;1997;LÃ?Â¼bbe;http://images.amazon.com/images/P/3404126661.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3404126661.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3404126661.01.LZZZZZZZ.jpg
3453863593;Shadowrun. Deutschland in Den Schatten.;Hans Joachim Alpers;2003;Heyne;http://images.amazon.com/images/P/3453863593.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3453863593.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3453863593.01.LZZZZZZZ.jpg
0551030682;Sacred Diary of Adrian Plass, Christian Speaker Aged 45 3/4;Adrian Plass;1997;Zondervan;http://images.amazon.com/images/P/0551030682.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0551030682.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0551030682.01.LZZZZZZZ.jpg
3257250460;Serafin Und Seine Wundermaschine.;Philippe Fix;1999;Diogenes;http://images.amazon.com/images/P/3257250460.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3257250460.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3257250460.01.LZZZZZZZ.jpg
0385498721;Survivor : A Novel;Chuck Palahniuk;2000;Anchor;http://images.amazon.com/images/P/0385498721.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385498721.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385498721.01.LZZZZZZZ.jpg
0679741011;Sex, Art, and American Culture: Essays;Camille Paglia;1992;Vintage Books USA;http://images.amazon.com/images/P/0679741011.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679741011.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679741011.01.LZZZZZZZ.jpg
0425071421;Stranger in a Strange Land;Robert A. Heinlein;1984;Berkley Publishing Group;http://images.amazon.com/images/P/0425071421.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425071421.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425071421.01.LZZZZZZZ.jpg
0345297687;Ship Who Sang;Anne McCaffrey;1979;Del Rey Books;http://images.amazon.com/images/P/0345297687.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345297687.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345297687.01.LZZZZZZZ.jpg
0345290240;Sword of Shannara;Terry Brooks;1980;Ballantine Books;http://images.amazon.com/images/P/0345290240.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345290240.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345290240.01.LZZZZZZZ.jpg
0385335881;Shopaholic Takes Manhattan (Summer Display Opportunity);Sophie Kinsella;2002;Delta;http://images.amazon.com/images/P/0385335881.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385335881.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385335881.01.LZZZZZZZ.jpg
0373484070;Sons of Texas : Callaway Country;Annette Broadrick;2000;Silhouette;http://images.amazon.com/images/P/0373484070.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373484070.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373484070.01.LZZZZZZZ.jpg
