ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L
0451453727;Just Compensation (Shadowrun);Robert N. Charrette;1996;Roc;http://images.amazon.com/images/P/0451453727.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451453727.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451453727.01.LZZZZZZZ.jpg
0385721617;Juno & Juliet: A Novel;Julian Gough;2002;Anchor Books/Doubleday;http://images.amazon.com/images/P/0385721617.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385721617.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385721617.01.LZZZZZZZ.jpg
0064400581;Julie of the Wolves (Julie of the Wolves);Jean Craighead George;1972;HarperTrophy;http://images.amazon.com/images/P/0064400581.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064400581.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064400581.01.LZZZZZZZ.jpg
3407808836;Jedes Sandkorn ist ein Buchstabe;Arnulf Zitelmann;2002;Beltz;http://images.amazon.com/images/P/3407808836.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3407808836.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3407808836.01.LZZZZZZZ.jpg
0451518845;Jane Eyre;Charlotte Bronte;1999;New Amer Library Classics;http://images.amazon.com/images/P/0451518845.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451518845.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451518845.01.LZZZZZZZ.jpg
1562475193;Josefina's Surprise: A Christmas Story (American Girls Collection (Paper));Valerie Tripp;1997;Pleasant Company Publications;http://images.amazon.com/images/P/1562475193.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1562475193.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1562475193.01.LZZZZZZZ.jpg
0679866957;Junie B. Jones and That Meanie Jim's B-Day (Junie B. Jones 6, paper);Barbara Park;1996;Random House Children's Books;http://images.amazon.com/images/P/0679866957.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679866957.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679866957.01.LZZZZZZZ.jpg
0394588169;Jurassic Park;MICHAEL CRICHTON;1990;Knopf;http://images.amazon.com/images/P/0394588169.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394588169.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394588169.01.LZZZZZZZ.jpg
1400076218;Jazz;TONI MORRISON;2004;Vintage;http://images.amazon.com/images/P/1400076218.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1400076218.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1400076218.01.LZZZZZZZ.jpg
0553211404;Jane Eyre (Bantam Classics);Charlotte Bronte;1983;Bantam;http://images.amazon.com/images/P/0553211404.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553211404.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553211404.01.LZZZZZZZ.jpg
0531150259;Judith Gautier: A Biography;Joanna Richardson;1987;Franklin Watts;http://images.amazon.com/images/P/0531150259.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0531150259.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0531150259.01.LZZZZZZZ.jpg
0312115067;Judith Sargent Murray: A Brief Biography With Documents (The Bedford Series in History and Culture);Sheila L. Skemp;1998;Bedford/St. Martin's;http://images.amazon.com/images/P/0312115067.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312115067.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312115067.01.LZZZZZZZ.jpg
0449219631;Jaws;Peter Benchley;1991;Fawcett Books;http://images.amazon.com/images/P/0449219631.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449219631.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449219631.01.LZZZZZZZ.jpg
0553297988;Jedi Search (Star Wars: The Jedi Academy Trilogy, Vol. 1);Kevin J. Anderson;1994;Bantam;http://images.amazon.com/images/P/0553297988.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553297988.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553297988.01.LZZZZZZZ.jpg
0345313577;Job, a comedy of justice;Arthur C. Clarke;1984;Ballantine Books;http://images.amazon.com/images/P/0345313577.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345313577.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345313577.01.LZZZZZZZ.jpg
0755310047;Josephine Cox;Piers Dudgeon;2001;Headline;http://images.amazon.com/images/P/0755310047.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0755310047.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0755310047.01.LZZZZZZZ.jpg
0970880812;Just Like Your Daddy;D. E. Rogers;2002;Invincible Books;http://images.amazon.com/images/P/0970880812.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0970880812.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0970880812.01.LZZZZZZZ.jpg
0671008668;J.D. Salinger's Franny and Zooey;J. D. Salinger;1972;Monarch Notes;http://images.amazon.com/images/P/0671008668.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671008668.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671008668.01.LZZZZZZZ.jpg
0446528382;Jack: Straight from the Gut;Jack Welch;2001;Warner Business Books;http://images.amazon.com/images/P/0446528382.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446528382.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446528382.01.LZZZZZZZ.jpg
0440154731;Jailbird;Kurt Vonnegut;1992;Dell Publishing Company;http://images.amazon.com/images/P/0440154731.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440154731.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440154731.01.LZZZZZZZ.jpg
0553102044;Jane and the Wandering Eye: Being the Third Jane Austen Mystery (Jane Austen Mystery/Stephanie Barron, 3);Stephanie Barron;1998;Bantam Books;http://images.amazon.com/images/P/0553102044.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553102044.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553102044.01.LZZZZZZZ.jpg
0743202031;Juniper Tree Burning : A Novel;Goldberry Long;2001;Simon & Schuster;http://images.amazon.com/images/P/0743202031.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743202031.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743202031.01.LZZZZZZZ.jpg
0140061401;July's People;Nadine Gordimer;1982;Penguin Books;http://images.amazon.com/images/P/0140061401.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140061401.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140061401.01.LZZZZZZZ.jpg
0142437204;Jane Eyre (Penguin Classics);Charlotte Bronte;2003;Penguin Books;http://images.amazon.com/images/P/0142437204.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0142437204.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0142437204.01.LZZZZZZZ.jpg
0449218473;Journey;James A. Michener;1994;Fawcett Books;http://images.amazon.com/images/P/0449218473.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449218473.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449218473.01.LZZZZZZZ.jpg
1593080077;Jane Eyre (Barnes & Noble Classics);Charlotte Bronte;2003;Barnes & Noble Books-Imports;http://images.amazon.com/images/P/1593080077.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1593080077.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1593080077.01.LZZZZZZZ.jpg
0671794019;Jennifer Murdley's Toad (Magic Shop Books);Bruce Coville;1993;Aladdin;http://images.amazon.com/images/P/0671794019.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671794019.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671794019.01.LZZZZZZZ.jpg
0689849176;Just Ella;Margaret Peterson Haddix;1999;Aladdin;http://images.amazon.com/images/P/0689849176.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0689849176.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0689849176.01.LZZZZZZZ.jpg
0756400953;Jaran (Jaran, 1);Kate Elliott;2002;Daw Books;http://images.amazon.com/images/P/0756400953.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0756400953.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0756400953.01.LZZZZZZZ.jpg
0425176304;Judgment in Death;J. D. Robb;2004;Berkley Publishing Group;http://images.amazon.com/images/P/0425176304.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425176304.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425176304.01.LZZZZZZZ.jpg
0821730002;Jack Anderson Presents the Young Astronauts (Young Astronauts);Rick North;1990;Zebra Books;http://images.amazon.com/images/P/0821730002.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0821730002.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0821730002.01.LZZZZZZZ.jpg
1552780724;Just A Minute More - Glimpses of our Great Canadian Heritage;Marsha Boulton;1999;McArthur & Company;http://images.amazon.com/images/P/1552780724.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1552780724.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1552780724.01.LZZZZZZZ.jpg
0316198951;Jim the Boy : A Novel;Tony Earley;2001;Back Bay Books;http://images.amazon.com/images/P/0316198951.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316198951.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316198951.01.LZZZZZZZ.jpg
0671042572;Jewel (Oprah's Book Club);Bret Lott;1999;Pocket;http://images.amazon.com/images/P/0671042572.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671042572.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671042572.01.LZZZZZZZ.jpg
0525946284;Jackdaws;Ken Follett;2001;Dutton Books;http://images.amazon.com/images/P/0525946284.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0525946284.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0525946284.01.LZZZZZZZ.jpg
0312168748;James Herriot's Animal Stories;James Herriot;1997;St. Martin's Press;http://images.amazon.com/images/P/0312168748.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312168748.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312168748.01.LZZZZZZZ.jpg
0066620732;Just for Fun: The Story of an Accidental Revolutionary;Linus Torvalds;2002;HarperBusiness;http://images.amazon.com/images/P/0066620732.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0066620732.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0066620732.01.LZZZZZZZ.jpg
0373710275;Just Around The Corner (Shelter Valley Stories) (Harlequin Superromance, No. 1027);Tara Taylor Quinn;2001;Harlequin;http://images.amazon.com/images/P/0373710275.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373710275.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373710275.01.LZZZZZZZ.jpg
3473581534;Jenseits des groÃ?Â?en Meeres 01. Die Flucht. ( Junge Erwachsene).;Avi;2001;Ravensburger Buchverlag;http://images.amazon.com/images/P/3473581534.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3473581534.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3473581534.01.LZZZZZZZ.jpg
0380564998;Jacob Have I Loved;Katherine Paterson;1981;Avon Books;http://images.amazon.com/images/P/0380564998.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380564998.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380564998.01.LZZZZZZZ.jpg
0312901437;James Herriots Dog Stories;James Herriot;1987;St Martins Press;http://images.amazon.com/images/P/0312901437.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312901437.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312901437.01.LZZZZZZZ.jpg
0525947914;Just One Look;Harlan Coben;2004;Dutton Books;http://images.amazon.com/images/P/0525947914.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0525947914.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0525947914.01.LZZZZZZZ.jpg
0553480545;Jessica the Thief (Sweet Valley Twins and Friends, No 67);Francine Pascal;1993;Random House Childrens Pub (Mm);http://images.amazon.com/images/P/0553480545.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553480545.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553480545.01.LZZZZZZZ.jpg
0553156950;JESSICA AND THE BRAT ATTACK (Sweet Valley Twins, No 29);FRANCINE PASCAL;1989;Sweet Valley;http://images.amazon.com/images/P/0553156950.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553156950.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553156950.01.LZZZZZZZ.jpg
0553156357;JUMPING TO CONCLUSIONS (Sweet Valley Twins, No 24);FRANCINE PASCAL;1988;Sweet Valley;http://images.amazon.com/images/P/0553156357.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553156357.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553156357.01.LZZZZZZZ.jpg
0553157272;JESSICA'S BAD IDEA (Sweet Valley Twins, No 31);FRANCINE PASCAL;1989;Sweet Valley;http://images.amazon.com/images/P/0553157272.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553157272.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553157272.01.LZZZZZZZ.jpg
0385507593;Jennifer Government : A Novel;Max Barry;2003;Doubleday;http://images.amazon.com/images/P/0385507593.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385507593.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385507593.01.LZZZZZZZ.jpg
0590434985;Jacob Have I Loved;Katherine Paterson;0;Scholastic Inc;http://images.amazon.com/images/P/0590434985.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590434985.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590434985.01.LZZZZZZZ.jpg
0441005195;Jovah's Angel (Samaria Trilogy, Book 2);Sharon Shinn;1998;Ace Books;http://images.amazon.com/images/P/0441005195.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0441005195.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0441005195.01.LZZZZZZZ.jpg
0373259891;Just Kiss Me (Harlequin Temptation, 889);Kathleen O'Reilly;2002;Harlequin;http://images.amazon.com/images/P/0373259891.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373259891.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373259891.01.LZZZZZZZ.jpg
0913367346;Just Like Jesus;Max Lucado;1998;Word;http://images.amazon.com/images/P/0913367346.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0913367346.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0913367346.01.LZZZZZZZ.jpg
0553292323;JESSICA AGAINST BRUCE (Sweet Valley High, No. 86);FRANCINE PASCAL;1992;Sweet Valley;http://images.amazon.com/images/P/0553292323.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553292323.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553292323.01.LZZZZZZZ.jpg
0553480618;Jessica and the Earthquake (Sweet Valley Twins and Friends, No 75);Jamie Suzanne;1994;Random House Childrens Pub (Mm);http://images.amazon.com/images/P/0553480618.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553480618.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553480618.01.LZZZZZZZ.jpg
0553157663;Jessica, the Rock Star (Sweet Valley Twins, No 34);Francine Pascal;1989;Sweet Valley;http://images.amazon.com/images/P/0553157663.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553157663.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553157663.01.LZZZZZZZ.jpg
037322771X;Just Before Dawn (Harlequin Intrigue Series);Joanna Wayne;2004;Harlequin;http://images.amazon.com/images/P/037322771X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/037322771X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/037322771X.01.LZZZZZZZ.jpg
