ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L
0609605623;You're Fifty--Now What?: Investing for the Second Half of Your Life;Charles R. Schwab;2000;Crown Business;http://images.amazon.com/images/P/0609605623.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0609605623.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0609605623.01.LZZZZZZZ.jpg
1563521024;You're Not a Kid Anymore When...;Jeff Foxworthy;1993;Longstreet Press;http://images.amazon.com/images/P/1563521024.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1563521024.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1563521024.01.LZZZZZZZ.jpg
0060175532;Young Wives;Olivia Goldsmith;2000;HarperCollins Publishers;http://images.amazon.com/images/P/0060175532.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060175532.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060175532.01.LZZZZZZZ.jpg
0836221966;You Don't Need Experience if You've Got Attitude;Scott Adams;1996;Andrews McMeel Publishing;http://images.amazon.com/images/P/0836221966.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0836221966.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0836221966.01.LZZZZZZZ.jpg
0671004549;You Belong To Me;Mary Higgins Clark;1999;Pocket Books;http://images.amazon.com/images/P/0671004549.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671004549.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671004549.01.LZZZZZZZ.jpg
0803287100;Yuwipi: Vision and Experience in Oglala Ritual;William K. Powers;1984;University of Nebraska Press;http://images.amazon.com/images/P/0803287100.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0803287100.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0803287100.01.LZZZZZZZ.jpg
0590428098;Yours Truly, Shirley;Ann M. Martin;1990;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590428098.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590428098.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590428098.01.LZZZZZZZ.jpg
3548680291;Yeats ist tot! 15 Autoren schreiben einen sehr irischen Roman.;Marian Keyes;2001;Ullstein TB-Vlg;http://images.amazon.com/images/P/3548680291.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3548680291.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3548680291.01.LZZZZZZZ.jpg
0886251788;You'Ve Lost Your Marbles, Lickety Spilt;H Williams;1988;Durkin Hayes Publishing Ltd.;http://images.amazon.com/images/P/0886251788.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0886251788.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0886251788.01.LZZZZZZZ.jpg
0836218353;Yukon Ho!;Bill Watterson;1989;Andrews McMeel Publishing;http://images.amazon.com/images/P/0836218353.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0836218353.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0836218353.01.LZZZZZZZ.jpg
042515517X;Year of the Tiger;Jack Higgins;1996;Berkley Publishing Group;http://images.amazon.com/images/P/042515517X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/042515517X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/042515517X.01.LZZZZZZZ.jpg
006447335X;Year of the Griffin;Diana Wynne Jones;2001;HarperTrophy;http://images.amazon.com/images/P/006447335X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/006447335X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/006447335X.01.LZZZZZZZ.jpg
0385501676;You Are Not a Stranger Here;Adam Haslett;2002;Nan A. Talese;http://images.amazon.com/images/P/0385501676.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385501676.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385501676.01.LZZZZZZZ.jpg
0142001430;Year of Wonders;Geraldine Brooks;2002;Penguin Books;http://images.amazon.com/images/P/0142001430.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0142001430.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0142001430.01.LZZZZZZZ.jpg
0944031072;Your Body Believes Every Word You Say;Barbara Hoberman Levine;1990;Aslan Publishing;http://images.amazon.com/images/P/0944031072.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0944031072.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0944031072.01.LZZZZZZZ.jpg
0380016699;Your Erroneous Zones;Wayne W. Dyer;1977;Avon Books;http://images.amazon.com/images/P/0380016699.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380016699.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380016699.01.LZZZZZZZ.jpg
957131577X;Yu shang 100% de nu hai (in traditional Chinese, NOT in English);shang chun shu Cun;1995;Shi Bao;http://images.amazon.com/images/P/957131577X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/957131577X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/957131577X.01.LZZZZZZZ.jpg
0590457233;You Be the Jury: Courtroom IV (You Be the Jury);Marvin Miller;1992;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590457233.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590457233.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590457233.01.LZZZZZZZ.jpg
0590769588;You're Invited to Mary-Kate & Ashley's Christmas Party (You're Invited to Mary-Kate & Ashley's);Ellen Reymes;1997;Scholastic;http://images.amazon.com/images/P/0590769588.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590769588.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590769588.01.LZZZZZZZ.jpg
0804106576;You Can't Count a Billion Dollars and Other Little-Known Facts About Money;Barbara Seuling;1991;Ivy Books;http://images.amazon.com/images/P/0804106576.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0804106576.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0804106576.01.LZZZZZZZ.jpg
0761516735;You Can Save the Animals: 251 Ways to Stop Thoughtless Cruelty;Ingrid Newkirk;1999;Prima Lifestyles;http://images.amazon.com/images/P/0761516735.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0761516735.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0761516735.01.LZZZZZZZ.jpg
0684835959;YOU BELONG TO ME;Mary Higgins Clark;1998;Simon & Schuster;http://images.amazon.com/images/P/0684835959.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684835959.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684835959.01.LZZZZZZZ.jpg
0802730981;You Have Yourself a Deal;James Hadley Chase;1984;Walker & Co;http://images.amazon.com/images/P/0802730981.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0802730981.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0802730981.01.LZZZZZZZ.jpg
0843953101;You Are SO Cursed!;Naomi Nash;2004;Smooch;http://images.amazon.com/images/P/0843953101.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0843953101.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0843953101.01.LZZZZZZZ.jpg
0451121082;You Only Live Twice;Ian Fleming;1982;Signet Book;http://images.amazon.com/images/P/0451121082.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451121082.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451121082.01.LZZZZZZZ.jpg
0671648462;YOU WERE BORN AGAIN : YOU WERE BORN AGAIN;Dick Sutphen;1987;Pocket;http://images.amazon.com/images/P/0671648462.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671648462.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671648462.01.LZZZZZZZ.jpg
0449002985;Your Oasis on Flame Lake (Ballantine Reader's Circle);LORNA LANDVIK;1998;Ballantine Books;http://images.amazon.com/images/P/0449002985.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449002985.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449002985.01.LZZZZZZZ.jpg
0821767852;Yesterday;Fern Michaels;2001;Zebra Books;http://images.amazon.com/images/P/0821767852.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0821767852.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0821767852.01.LZZZZZZZ.jpg
0061061433;Year's Best SF 7;David G. Hartwell;2002;Eos;http://images.amazon.com/images/P/0061061433.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061061433.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061061433.01.LZZZZZZZ.jpg
0312863934;Yarrow;Charles de Lint;1997;Orb Books;http://images.amazon.com/images/P/0312863934.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312863934.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312863934.01.LZZZZZZZ.jpg
0671793543;You Belong to Me and Other True Cases (Ann Rule's Crime Files: Vol. 2);Ann Rule;1994;Pocket;http://images.amazon.com/images/P/0671793543.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671793543.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671793543.01.LZZZZZZZ.jpg
0970335555;You Shall Know Our Velocity;Dave Eggers;2002;McSweeney's Books;http://images.amazon.com/images/P/0970335555.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0970335555.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0970335555.01.LZZZZZZZ.jpg
0061000124;Yogi: It Ain't over;Yogi Berra;1997;HarperCollins Publishers;http://images.amazon.com/images/P/0061000124.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061000124.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061000124.01.LZZZZZZZ.jpg
8432245607;Yo, Tu Madre/I, Your Mother;Christiane Collange;1985;Aims Intl Books;http://images.amazon.com/images/P/8432245607.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8432245607.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8432245607.01.LZZZZZZZ.jpg
0590502077;You Can't Eat Your Chicken Pox, Amber Brown (Amber Brown (Paperback));Paula Danziger;1996;Little Apple;http://images.amazon.com/images/P/0590502077.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590502077.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590502077.01.LZZZZZZZ.jpg
0385509529;You Are Not a Stranger Here (Today Show Book Club #2);ADAM HASLETT;2002;Nan A. Talese;http://images.amazon.com/images/P/0385509529.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385509529.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385509529.01.LZZZZZZZ.jpg
0345372050;You Just Don't Understand;DEBORAH TANNEN;1991;Ballantine Books;http://images.amazon.com/images/P/0345372050.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345372050.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345372050.01.LZZZZZZZ.jpg
0590457241;You Be the Jury: Courtroom III (You Be the Jury);Marvin Miller;1992;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590457241.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590457241.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590457241.01.LZZZZZZZ.jpg
0590426265;Yours Till the Meatball Bounces (Friends 4-Ever, No 2);Deirdre Corey;1990;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590426265.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590426265.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590426265.01.LZZZZZZZ.jpg
0440404975;Your Move, J.P.!;Lois Lowry;1991;Yearling Books;http://images.amazon.com/images/P/0440404975.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440404975.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440404975.01.LZZZZZZZ.jpg
0440407591;Year of Impossible Goodbyes;Sook Nyul Choi;1993;Yearling Books;http://images.amazon.com/images/P/0440407591.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440407591.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440407591.01.LZZZZZZZ.jpg
0486270602;Young Goodman Brown and Other Short Stories (Dover Thrift Editions);Nathaniel Hawthorne;1992;Dover Publications;http://images.amazon.com/images/P/0486270602.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0486270602.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0486270602.01.LZZZZZZZ.jpg
0060955635;Young Wives: A Novel;Olivia Goldsmith;2000;HarperCollins Publishers;http://images.amazon.com/images/P/0060955635.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060955635.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060955635.01.LZZZZZZZ.jpg
0060919760;Your Erroneous Zones : Step-by-Step Advice for Escaping the Trap of Negative Thinking and Taking Control of Your Life;Wayne W. Dyer;1991;Quill;http://images.amazon.com/images/P/0060919760.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060919760.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060919760.01.LZZZZZZZ.jpg
1568654383;Year's Best SF 2;David G. Hartwell;1997;Doubleday Books;http://images.amazon.com/images/P/1568654383.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1568654383.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1568654383.01.LZZZZZZZ.jpg
0440506743;Your Six-Year-Old: Loving and Defiant;Louise Bates Ames;1981;Dell Publishing Company;http://images.amazon.com/images/P/0440506743.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440506743.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440506743.01.LZZZZZZZ.jpg
1561795992;Yours Forever (Christy Miller);Robin Jones Gunn;1998;Focus on the Family Publishing;http://images.amazon.com/images/P/1561795992.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1561795992.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1561795992.01.LZZZZZZZ.jpg
0140167153;Your Money or Your Life: Transforming Your Relationship With Money and Achieving Financial Independence;Joe Dominguez;1993;Penguin Books;http://images.amazon.com/images/P/0140167153.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140167153.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140167153.01.LZZZZZZZ.jpg
0802139779;Young Adam;Alexander Trocchi;2003;Grove Press;http://images.amazon.com/images/P/0802139779.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0802139779.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0802139779.01.LZZZZZZZ.jpg
0937611018;You Can Heal Your Life/101;Louise L. Hay;1985;Hay House;http://images.amazon.com/images/P/0937611018.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0937611018.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0937611018.01.LZZZZZZZ.jpg
0843946954;You Come When I Call You;Douglas Clegg;2000;Leisure Books;http://images.amazon.com/images/P/0843946954.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0843946954.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0843946954.01.LZZZZZZZ.jpg
0590494503;You Can't Scare Me! (Goosebumps, No 15);R. L. Stine;1995;Scholastic;http://images.amazon.com/images/P/0590494503.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590494503.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590494503.01.LZZZZZZZ.jpg
0452280192;You Must Remember This;Joyce Carol Oates;1998;Plume Books;http://images.amazon.com/images/P/0452280192.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452280192.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452280192.01.LZZZZZZZ.jpg
0441944604;Yendi;Steven Brust;1987;Ace Books;http://images.amazon.com/images/P/0441944604.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0441944604.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0441944604.01.LZZZZZZZ.jpg
0312969767;You Might As Well Laugh : Because crying will only smear your mascara;Sandi Kahn Shelton;1999;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312969767.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312969767.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312969767.01.LZZZZZZZ.jpg
0394486986;Your Isadora: The Love Story of Isadora Duncan & Gordon Craig;Francis Steegmuller;1974;Random House Inc;http://images.amazon.com/images/P/0394486986.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394486986.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394486986.01.LZZZZZZZ.jpg
0761512195;Your First Year in Network Marketing: Overcome Your Fears, Experience Success, and Achieve Your Dreams!;MARK YARNELL;1998;Prima Lifestyles;http://images.amazon.com/images/P/0761512195.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0761512195.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0761512195.01.LZZZZZZZ.jpg
0773728805;Yankee Doodle Dandy: Brian Mulroney and the American Agenda;Marci McDonald;1995;Stoddart;http://images.amazon.com/images/P/0773728805.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0773728805.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0773728805.01.LZZZZZZZ.jpg
0385720726;You Are Not a Stranger Here : Stories;ADAM HASLETT;2003;Anchor;http://images.amazon.com/images/P/0385720726.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385720726.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385720726.01.LZZZZZZZ.jpg
8437600723;Yerma (Letras hispánicas);Federico Garcia Lorca;1998;Continental Book Company;http://images.amazon.com/images/P/8437600723.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8437600723.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8437600723.01.LZZZZZZZ.jpg
0373706987;You Again (Showcase) (Harlequin Superromance, No 698);Peggy Nicholson;1996;Harlequin;http://images.amazon.com/images/P/0373706987.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373706987.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373706987.01.LZZZZZZZ.jpg
0684867486;Yesterday I Cried : Celebrating The Lessons Of Living And Loving;Iyanla Vanzant;2000;Fireside;http://images.amazon.com/images/P/0684867486.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684867486.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684867486.01.LZZZZZZZ.jpg
0140286780;Your Money or Your Life: Transforming Your Relationship With Money and Achieving Financial Independence;Joe Dominguez;1999;Penguin Books;http://images.amazon.com/images/P/0140286780.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140286780.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140286780.01.LZZZZZZZ.jpg
0793800153;Your First Parakeet;J. E. Lohr;1996;TFH Publications;http://images.amazon.com/images/P/0793800153.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0793800153.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0793800153.01.LZZZZZZZ.jpg
1555610889;Your Pregnancy After 30 (Your Pregnancy Series);Glade B. Curtis;1996;Perseus Publishing;http://images.amazon.com/images/P/1555610889.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1555610889.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1555610889.01.LZZZZZZZ.jpg
1556522347;Your Second Pregnancy: What to Expect This Time;Katie Tamony;1995;Chicago Review Press;http://images.amazon.com/images/P/1556522347.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1556522347.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1556522347.01.LZZZZZZZ.jpg
0931580242;You Can't Afford the Luxury of a Negative Thought (The Life 101 Series);Peter McWilliams;1995;Prelude Press;http://images.amazon.com/images/P/0931580242.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0931580242.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0931580242.01.LZZZZZZZ.jpg
1584790679;Your Friendship Means the World to Me (Sandra Magsamen);Sandra Magsamen;2001;Stuart, Tabori and Chang;http://images.amazon.com/images/P/1584790679.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1584790679.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1584790679.01.LZZZZZZZ.jpg
0195154991;Your Name Is Renee: Ruth Kapp Hartz's Story As a Hidden Child in Nazi-Occupied France;Stacy Cretzmeyer;2002;Oxford University Press;http://images.amazon.com/images/P/0195154991.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0195154991.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0195154991.01.LZZZZZZZ.jpg
1577311108;You Can Be Happy No Matter What: Five Principles for Keeping Life in Perspective;Richard Carlson;1999;New World Library;http://images.amazon.com/images/P/1577311108.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1577311108.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1577311108.01.LZZZZZZZ.jpg
1565121570;Yo!;Julia Alvarez;1997;Algonquin Books of Chapel Hill;http://images.amazon.com/images/P/1565121570.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1565121570.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1565121570.01.LZZZZZZZ.jpg
842530654X;Yo Estoy Bien Tu Estas Bien;Thomas A., Dr. Harris;1983;Grijalbo;http://images.amazon.com/images/P/842530654X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/842530654X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/842530654X.01.LZZZZZZZ.jpg
0156997789;You Can't Keep a Good Woman Down;Alice Walker;1982;Harvest Books;http://images.amazon.com/images/P/0156997789.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0156997789.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0156997789.01.LZZZZZZZ.jpg
0373096828;Yours, Mine And ...Ours (Silhouette Special Edition, No 682);Carole Halston;1991;Silhouette;http://images.amazon.com/images/P/0373096828.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373096828.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373096828.01.LZZZZZZZ.jpg
0821771418;You're the One;Judi McCoy;2001;Zebra Books;http://images.amazon.com/images/P/0821771418.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0821771418.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0821771418.01.LZZZZZZZ.jpg
0142002003;Youth;J. M. Coetzee;2003;Penguin Books;http://images.amazon.com/images/P/0142002003.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0142002003.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0142002003.01.LZZZZZZZ.jpg
0061097667;Young Wives;Olivia Goldsmith;2000;HarperTorch;http://images.amazon.com/images/P/0061097667.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061097667.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061097667.01.LZZZZZZZ.jpg
0375810838;You Read to Me & I'll Read to You: Stories to Share from the 20th Century;Janet Schulman;2001;Alfred A. Knopf;http://images.amazon.com/images/P/0375810838.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375810838.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375810838.01.LZZZZZZZ.jpg
039923392X;You Are My I Love You;Maryann K. Cusimano;2001;Philomel Books;http://images.amazon.com/images/P/039923392X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/039923392X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/039923392X.01.LZZZZZZZ.jpg
0812568672;Y2K;R. J. Pineiro;1999;Tor Books (Mm);http://images.amazon.com/images/P/0812568672.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812568672.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812568672.01.LZZZZZZZ.jpg
0671695843;YESTERDAY'S NEWS : YESTERDAY'S NEWS;Jeremiah Healy;1990;Pocket;http://images.amazon.com/images/P/0671695843.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671695843.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671695843.01.LZZZZZZZ.jpg
0373217242;Yuletide Brides (2 Novels in 1);Marie Ferrarella;2001;Silhouette;http://images.amazon.com/images/P/0373217242.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373217242.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373217242.01.LZZZZZZZ.jpg
0836282868;Yesh! Mutts Iv (Mutts);Patrick McDonnell;1999;Andrews McMeel Publishing;http://images.amazon.com/images/P/0836282868.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0836282868.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0836282868.01.LZZZZZZZ.jpg
