ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L
0060188731;Bel Canto;Ann Patchett;2001;HarperCollins Publishers;http://images.amazon.com/images/P/0060188731.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060188731.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060188731.01.LZZZZZZZ.jpg
0380815923;Blackberry Wine : A Novel;Joanne Harris;2001;Perennial;http://images.amazon.com/images/P/0380815923.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380815923.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380815923.01.LZZZZZZZ.jpg
0803233019;Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux;John G. Neihardt;1988;University of Nebraska Press;http://images.amazon.com/images/P/0803233019.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0803233019.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0803233019.01.LZZZZZZZ.jpg
0600586898;Blur (Melody Maker);Paul Lester;1995;Hal Leonard Corp;http://images.amazon.com/images/P/0600586898.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0600586898.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0600586898.01.LZZZZZZZ.jpg
0866119531;Black Beauty (Great Illustrated Classics (Playmore));Anna Sewell;2000;Playmore Inc. Publishers;http://images.amazon.com/images/P/0866119531.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0866119531.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0866119531.01.LZZZZZZZ.jpg
0440226104;Black and Blue;ANNA QUINDLEN;1999;Dell;http://images.amazon.com/images/P/0440226104.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg
0440235057;Be Cool;Elmore Leonard;2000;Dell Publishing Company;http://images.amazon.com/images/P/0440235057.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440235057.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440235057.01.LZZZZZZZ.jpg
051762639X;Barchester Towers (Oxford Pocket Classics);Anthony Trollope;1986;Random House Value Publishing;http://images.amazon.com/images/P/051762639X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/051762639X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/051762639X.01.LZZZZZZZ.jpg
8845229041;Biblioteca Universale Rizzoli: Sulla Sponda Del Fiume Piedra;P Coelho;0;Fabbri - RCS Libri;http://images.amazon.com/images/P/8845229041.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8845229041.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8845229041.01.LZZZZZZZ.jpg
0451202341;Back Roads;Tawni O'Dell;2001;Signet Book;http://images.amazon.com/images/P/0451202341.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451202341.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451202341.01.LZZZZZZZ.jpg
0553272837;Brazen Virtue;Nora Roberts;1996;Bantam Books;http://images.amazon.com/images/P/0553272837.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553272837.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553272837.01.LZZZZZZZ.jpg
0312145543;Brewing Up a Storm: A John Thatcher Mystery;Emma Lathen;1996;St Martins Pr;http://images.amazon.com/images/P/0312145543.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312145543.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312145543.01.LZZZZZZZ.jpg
084994371X;Blink;Ted Dekker;2003;WestBow Press;http://images.amazon.com/images/P/084994371X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/084994371X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/084994371X.01.LZZZZZZZ.jpg
0812524853;Burning Water (Burning Water);Mercedes Lackey;1992;Tor Books;http://images.amazon.com/images/P/0812524853.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812524853.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812524853.01.LZZZZZZZ.jpg
0553298860;Bloodlines (Dog Lover's Mysteries);Susan Conant;1994;Bantam Books;http://images.amazon.com/images/P/0553298860.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553298860.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553298860.01.LZZZZZZZ.jpg
0062507249;Becoming a Man : Half a Life Story;Paul Monette;1993;HarperSanFrancisco;http://images.amazon.com/images/P/0062507249.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0062507249.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0062507249.01.LZZZZZZZ.jpg
0670892963;Bridget Jones : The Edge of Reason;Helen Fielding;2000;Viking Books;http://images.amazon.com/images/P/0670892963.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670892963.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670892963.01.LZZZZZZZ.jpg
0425184129;Big Trouble;Dave Barry;2002;Berkley Publishing Group;http://images.amazon.com/images/P/0425184129.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425184129.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425184129.01.LZZZZZZZ.jpg
0671042556;Blackbird: A Childhood Lost and Found;Jennifer Lauck;2000;Atria;http://images.amazon.com/images/P/0671042556.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671042556.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671042556.01.LZZZZZZZ.jpg
0140107649;Blue Heaven (Contemporary American Fiction S.);Joe Keenan;1988;Penguin Books;http://images.amazon.com/images/P/0140107649.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140107649.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140107649.01.LZZZZZZZ.jpg
039457513X;Billy Bathgate;E. L. Doctorow;1989;Random House;http://images.amazon.com/images/P/039457513X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/039457513X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/039457513X.01.LZZZZZZZ.jpg
0521427150;Belonging in the Two Berlins : Kin, State, Nation (Cambridge Studies in Social and Cultural Anthropology);John Borneman;1992;Cambridge University Press;http://images.amazon.com/images/P/0521427150.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0521427150.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0521427150.01.LZZZZZZZ.jpg
0671779338;Border Bride;Arnette Lamb;1993;Pocket;http://images.amazon.com/images/P/0671779338.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671779338.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671779338.01.LZZZZZZZ.jpg
0061064505;Blowtorch Psycho.Com (Bone Chillers, No 18);Sherry Shahan;1997;Harpercollins Juvenile Books;http://images.amazon.com/images/P/0061064505.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061064505.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061064505.01.LZZZZZZZ.jpg
0871137380;Black Hawk Down: A Story of Modern War;Mark Bowden;1999;Atlantic Monthly Press;http://images.amazon.com/images/P/0871137380.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0871137380.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0871137380.01.LZZZZZZZ.jpg
0375401318;Breaking Clean;JUDY BLUNT;2002;Knopf;http://images.amazon.com/images/P/0375401318.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375401318.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375401318.01.LZZZZZZZ.jpg
0689715625;Black Gold;Marguerite Henry;1992;Aladdin;http://images.amazon.com/images/P/0689715625.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0689715625.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0689715625.01.LZZZZZZZ.jpg
0425124819;Black Rainbow;Barbara Michaels;1994;Berkley Publishing Group;http://images.amazon.com/images/P/0425124819.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425124819.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425124819.01.LZZZZZZZ.jpg
0151000638;Baba: A Return to China upon My Father's Shoulders;Belle Yang;1994;Harcourt;http://images.amazon.com/images/P/0151000638.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0151000638.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0151000638.01.LZZZZZZZ.jpg
0373257074;Between The Sheets (Harlequin Temptation, No 607);Mallory Rush;1996;Harlequin;http://images.amazon.com/images/P/0373257074.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373257074.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373257074.01.LZZZZZZZ.jpg
0373092237;Black Knight;Carole Halston;1985;Silhouette;http://images.amazon.com/images/P/0373092237.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373092237.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373092237.01.LZZZZZZZ.jpg
0679745653;Breakfast at Tiffany's: And Three Stories (First Vintage International);Truman Capote;1993;Vintage Books USA;http://images.amazon.com/images/P/0679745653.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679745653.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679745653.01.LZZZZZZZ.jpg
0425050807;Beneath an Opal Moon;Eric Van Lustbader;1982;Berkley Publishing Group;http://images.amazon.com/images/P/0425050807.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425050807.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425050807.01.LZZZZZZZ.jpg
044990671X;Bronze Mirror;Jeanne Larsen;1992;Ballantine Books;http://images.amazon.com/images/P/044990671X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/044990671X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/044990671X.01.LZZZZZZZ.jpg
037570504X;Breath, Eyes, Memory;Edwidge Danticat;1998;Vintage Books USA;http://images.amazon.com/images/P/037570504X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/037570504X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/037570504X.01.LZZZZZZZ.jpg
0307132668;Bye, Bye, Butterfree (Pokemon Adventure (Golden Numbered));Diane Muldrow;1999;Golden Books;http://images.amazon.com/images/P/0307132668.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0307132668.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0307132668.01.LZZZZZZZ.jpg
0671522817;Braveheart;Randall Wallace;1995;Pocket;http://images.amazon.com/images/P/0671522817.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671522817.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671522817.01.LZZZZZZZ.jpg
0060934417;Bel Canto: A Novel;Ann Patchett;2002;Perennial;http://images.amazon.com/images/P/0060934417.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060934417.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060934417.01.LZZZZZZZ.jpg
0553568183;Blue Moon;Luanne Rice;1994;Bantam Books;http://images.amazon.com/images/P/0553568183.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553568183.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553568183.01.LZZZZZZZ.jpg
0385480016;Bird by Bird: Some Instructions on Writing and Life;Anne Lamott;1995;Anchor;http://images.amazon.com/images/P/0385480016.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385480016.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385480016.01.LZZZZZZZ.jpg
0743405978;Bless the Child;Cathy Cash Spellman;2000;Pocket;http://images.amazon.com/images/P/0743405978.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743405978.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743405978.01.LZZZZZZZ.jpg
0451402103;Bitter Blood: A True Story of Southern Family Pride, Madness, and Multiple Murder;Jerry Bledsoe;1997;Onyx Books;http://images.amazon.com/images/P/0451402103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451402103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451402103.01.LZZZZZZZ.jpg
0452281784;Bad Heir Day;Wendy Holden;2001;Plume Books;http://images.amazon.com/images/P/0452281784.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452281784.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452281784.01.LZZZZZZZ.jpg
0374516901;Basin and Range;John McPhee;1982;Noonday Press;http://images.amazon.com/images/P/0374516901.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0374516901.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0374516901.01.LZZZZZZZ.jpg
0440131480;Breakfast of Champions;Kurt Vonnegut;1991;Dell Publishing Company;http://images.amazon.com/images/P/0440131480.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440131480.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440131480.01.LZZZZZZZ.jpg
0061056103;Blackmantle (Keltiad);Patricia Kennealy-Morrison;1998;Eos;http://images.amazon.com/images/P/0061056103.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061056103.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061056103.01.LZZZZZZZ.jpg
2723409821;Balade au bout du monde, tome 4 : La pierre de folie;Laurent Vicomte;1993;GlÃ?Â©nat;http://images.amazon.com/images/P/2723409821.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/2723409821.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/2723409821.01.LZZZZZZZ.jpg
0394822862;Bears in the Night (Bright & Early Books);Stan Berenstain;1971;Random House;http://images.amazon.com/images/P/0394822862.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394822862.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394822862.01.LZZZZZZZ.jpg
1560980087;Bertha Lum (American Printmakers);Mary Evans O'Keefe Gravalos;1991;Smithsonian Inst Pr;http://images.amazon.com/images/P/1560980087.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1560980087.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1560980087.01.LZZZZZZZ.jpg
0684835983;Before I Say Good-Bye : A Novel;Mary Higgins Clark;2000;Simon & Schuster;http://images.amazon.com/images/P/0684835983.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684835983.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684835983.01.LZZZZZZZ.jpg
0767912233;Babyville;JANE GREEN;2003;Broadway;http://images.amazon.com/images/P/0767912233.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0767912233.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0767912233.01.LZZZZZZZ.jpg
0345438329;Big Stone Gap: A Novel (Ballantine Reader's Circle);Adriana Trigiani;2001;Ballantine Books;http://images.amazon.com/images/P/0345438329.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345438329.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345438329.01.LZZZZZZZ.jpg
0345446860;Back When We Were Grownups : A Novel (Ballantine Reader's Circle);ANNE TYLER;2002;Ballantine Books;http://images.amazon.com/images/P/0345446860.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345446860.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345446860.01.LZZZZZZZ.jpg
037348285X;Birds Bees And Babies 1994;Nora Roberts;1994;Silhouette;http://images.amazon.com/images/P/037348285X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/037348285X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/037348285X.01.LZZZZZZZ.jpg
0399145087;Black Notice;Patricia Daniels Cornwell;1999;Putnam Pub Group;http://images.amazon.com/images/P/0399145087.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399145087.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399145087.01.LZZZZZZZ.jpg
8807015293;Bar sport duemila (I narratori/Feltrinelli);Stefano Benni;1997;Feltrinelli;http://images.amazon.com/images/P/8807015293.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8807015293.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8807015293.01.LZZZZZZZ.jpg
0553259830;Battle Cry;Leon Uris;1982;Bantam Books;http://images.amazon.com/images/P/0553259830.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553259830.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553259830.01.LZZZZZZZ.jpg
0375411992;Blackwood Farm (The Vampire Chronicles);Anne Rice;2002;Alfred A. Knopf;http://images.amazon.com/images/P/0375411992.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375411992.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375411992.01.LZZZZZZZ.jpg
1555973981;Baby B;Michael Ryan;2004;Graywolf Press;http://images.amazon.com/images/P/1555973981.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1555973981.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1555973981.01.LZZZZZZZ.jpg
0933121245;Book of African Names;Osuntoki;1990;Black Classic Press;http://images.amazon.com/images/P/0933121245.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0933121245.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0933121245.01.LZZZZZZZ.jpg
0786014741;Body Double;Don Lassiter;2002;Zebra Books;http://images.amazon.com/images/P/0786014741.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0786014741.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0786014741.01.LZZZZZZZ.jpg
0446609323;Black Friday;James Patterson;1989;Warner Vision;http://images.amazon.com/images/P/0446609323.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446609323.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446609323.01.LZZZZZZZ.jpg
0449222276;Belgrave Square;Anne Perry;1993;Fawcett Books;http://images.amazon.com/images/P/0449222276.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449222276.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449222276.01.LZZZZZZZ.jpg
0130179620;Business in Action;Courtland L. Bovee;2001;Prentice Hall;http://images.amazon.com/images/P/0130179620.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0130179620.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0130179620.01.LZZZZZZZ.jpg
1884822738;Big Little Book of Irish Wit & Wisdom: Six Volumes in One : Irish Blessings, Irish Toasts, Irish Proverbs, Irish Riddles, Irish Laws, Irish Wisdom;Fergus Kelly;1997;Black Dog & Leventhal Publishers;http://images.amazon.com/images/P/1884822738.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1884822738.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1884822738.01.LZZZZZZZ.jpg
0140004424;Brighton Rock;Graham Greene;1970;Penguin Books Ltd;http://images.amazon.com/images/P/0140004424.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140004424.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140004424.01.LZZZZZZZ.jpg
076790351X;Beethoven's Hair : An Extraordinary Historical Odyssey and a Scientific Mystery Solved;RUSSELL MARTIN;2001;Broadway;http://images.amazon.com/images/P/076790351X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/076790351X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/076790351X.01.LZZZZZZZ.jpg
0802713661;Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture;Ross King;2000;Penguin Books;http://images.amazon.com/images/P/0802713661.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0802713661.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0802713661.01.LZZZZZZZ.jpg
0671698419;BORDERS OF INFINITY;Lois McMaster Bujold;1989;Baen;http://images.amazon.com/images/P/0671698419.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671698419.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671698419.01.LZZZZZZZ.jpg
0451147375;Blood Test;Jonathan Kellerman;1987;Signet Book;http://images.amazon.com/images/P/0451147375.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451147375.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451147375.01.LZZZZZZZ.jpg
0553582143;Body of Lies;IRIS JOHANSEN;2003;Bantam;http://images.amazon.com/images/P/0553582143.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553582143.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553582143.01.LZZZZZZZ.jpg
0451402251;Born of the Sun;Joan Wolf;1991;New Amer Library;http://images.amazon.com/images/P/0451402251.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451402251.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451402251.01.LZZZZZZZ.jpg
0151006903;Baudolino;Umberto Eco;2002;Harcourt;http://images.amazon.com/images/P/0151006903.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0151006903.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0151006903.01.LZZZZZZZ.jpg
0380771292;Black Thorn, White Rose;Ellen Datlow;1995;Eos;http://images.amazon.com/images/P/0380771292.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380771292.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380771292.01.LZZZZZZZ.jpg
0590486101;Black Beauty (Apple Classics);Anna Sewell;1994;Scholastic Paperbacks;http://images.amazon.com/images/P/0590486101.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590486101.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590486101.01.LZZZZZZZ.jpg
0060901012;Brave New World & Brave New World Revisited;Aldous Huxley;1942;Perennial;http://images.amazon.com/images/P/0060901012.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060901012.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060901012.01.LZZZZZZZ.jpg
0590449737;Body Battles;Rita Golden Gelman;1992;Scholastic;http://images.amazon.com/images/P/0590449737.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590449737.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590449737.01.LZZZZZZZ.jpg
0821724231;Beneath the Silent Sea;Richard P. Henrick;1988;Zebra/pinnacle Books;http://images.amazon.com/images/P/0821724231.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0821724231.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0821724231.01.LZZZZZZZ.jpg
0451208811;Blood Orchid;Stuart Woods;2003;Signet Book;http://images.amazon.com/images/P/0451208811.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451208811.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451208811.01.LZZZZZZZ.jpg
0345443683;Blackwood Farm (Rice, Anne, Vampire Chronicles.);ANNE RICE;2003;Ballantine Books;http://images.amazon.com/images/P/0345443683.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345443683.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345443683.01.LZZZZZZZ.jpg
068815252X;Book;Whoopi Goldberg;1997;William Morrow & Company;http://images.amazon.com/images/P/068815252X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/068815252X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/068815252X.01.LZZZZZZZ.jpg
0130289221;Becoming a Critical Thinker: A User Friendly Manual (3rd Edition);Sherry Diestler;2000;Pearson Education;http://images.amazon.com/images/P/0130289221.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0130289221.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0130289221.01.LZZZZZZZ.jpg
0425175405;Black Notice;Patricia Daniels Cornwell;2000;Berkley Publishing Group;http://images.amazon.com/images/P/0425175405.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425175405.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425175405.01.LZZZZZZZ.jpg
8585622032;Bola da vez: Romance policial (ColeÃ§Ã£o Romance policial brasileiro);Muniz SodrÃ©;1993;Notrya Editora;http://images.amazon.com/images/P/8585622032.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8585622032.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8585622032.01.LZZZZZZZ.jpg
