ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L
0671880187;Kitchen;Banana Yoshimoto;1994;Washington Square Press;http://images.amazon.com/images/P/0671880187.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671880187.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671880187.01.LZZZZZZZ.jpg
043909013X;Kerosene;Chris Wooding;2002;Push;http://images.amazon.com/images/P/043909013X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/043909013X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/043909013X.01.LZZZZZZZ.jpg
0192817264;Kidnapped and Catriona (World Classics);Robert Louis Stevenson;1986;Oxford University Press;http://images.amazon.com/images/P/0192817264.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0192817264.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0192817264.01.LZZZZZZZ.jpg
0553583085;Kissed by Shadows (Get Connected Romances);Jane Feather;2003;Bantam Books;http://images.amazon.com/images/P/0553583085.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553583085.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553583085.01.LZZZZZZZ.jpg
0385254520;Keeper n' Me;RICHARD WAGAMESE;1994;Anchor Canada;http://images.amazon.com/images/P/0385254520.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385254520.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385254520.01.LZZZZZZZ.jpg
0884092097;Kaleidoscope;June Stepansky;2000;A Different Voice Publishing Co.;http://images.amazon.com/images/P/0884092097.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0884092097.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0884092097.01.LZZZZZZZ.jpg
0671722727;King Lear;William Shakespeare;1993;Washington Square Press;http://images.amazon.com/images/P/0671722727.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671722727.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671722727.01.LZZZZZZZ.jpg
1555910408;Keepers of the Earth Teachers Guide;Michael J Caduto;1988;Fulcrum Publishing;http://images.amazon.com/images/P/1555910408.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1555910408.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1555910408.01.LZZZZZZZ.jpg
0515120863;Killing Critics (Kathleen Mallory Novels (Paperback));Carol O'Connell;1997;Jove Books;http://images.amazon.com/images/P/0515120863.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515120863.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515120863.01.LZZZZZZZ.jpg
0765347539;Kushiel's Avatar (Kushiel's Legacy);Jacqueline Carey;2004;Tor Fantasy;http://images.amazon.com/images/P/0765347539.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0765347539.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0765347539.01.LZZZZZZZ.jpg
0765345048;Kushiel's Chosen (Kushiel's Legacy);Jacqueline Carey;2003;Tor Fantasy;http://images.amazon.com/images/P/0765345048.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0765345048.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0765345048.01.LZZZZZZZ.jpg
0713442549;Karpov-Korchnoi: Massacre in Merano (A Batsford chess book);Raymond D Keene;1981;B.T. Batsford;http://images.amazon.com/images/P/0713442549.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0713442549.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0713442549.01.LZZZZZZZ.jpg
0590448595;Karen's School Trip (Baby-Sitters Little Sister, 24);Ann M. Martin;1992;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590448595.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590448595.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590448595.01.LZZZZZZZ.jpg
0590448323;Karen's Doll (Baby-Sitters Little Sister, 23);Ann M. Martin;1991;Scholastic;http://images.amazon.com/images/P/0590448323.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590448323.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590448323.01.LZZZZZZZ.jpg
0590448315;Karen's Pen Pal (Baby-Sitters Little Sister, 25);Ann M. Martin;1992;Scholastic;http://images.amazon.com/images/P/0590448315.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590448315.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590448315.01.LZZZZZZZ.jpg
0553583905;Kingdom Of Moonlight;Josie Litton;2002;Bantam Books;http://images.amazon.com/images/P/0553583905.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553583905.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553583905.01.LZZZZZZZ.jpg
1593101678;Kansas Brides;Denise Hunter;2004;Barbour Publishing;http://images.amazon.com/images/P/1593101678.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1593101678.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1593101678.01.LZZZZZZZ.jpg
0395874653;Kaleidoscope Readings in Education;K. Ryan;1997;Houghton Mifflin College;http://images.amazon.com/images/P/0395874653.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0395874653.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0395874653.01.LZZZZZZZ.jpg
0671881957;KISS AND TELL (NANCY DREW FILES 104) : KISS AND TELL;Carolyn Keene;1995;Simon Pulse;http://images.amazon.com/images/P/0671881957.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671881957.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671881957.01.LZZZZZZZ.jpg
3257204833;Kleine Mordgeschichten fÃ?Â¼r Tierfreunde.;Patricia Highsmith;1979;Diogenes Verlag;http://images.amazon.com/images/P/3257204833.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3257204833.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3257204833.01.LZZZZZZZ.jpg
0061007129;Kane & Abel;Jeffrey Archer;1993;HarperTorch;http://images.amazon.com/images/P/0061007129.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061007129.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061007129.01.LZZZZZZZ.jpg
0064407721;Kissing the Witch: Old Tales in New Skins;Emma Donoghue;1999;HarperTrophy;http://images.amazon.com/images/P/0064407721.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064407721.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064407721.01.LZZZZZZZ.jpg
0590448250;Karen's Cartwheel (Baby-Sitters Little Sister, 29);Ann M. Martin;1992;Scholastic;http://images.amazon.com/images/P/0590448250.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590448250.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590448250.01.LZZZZZZZ.jpg
1573226106;Kitchen Table Wisdom: Stories That Heal;Rachel Naomi Remen;1997;Riverhead Books;http://images.amazon.com/images/P/1573226106.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1573226106.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1573226106.01.LZZZZZZZ.jpg
0140018328;Kiss Kiss (French Language Edition);Roald Dahl;1978;French & European Pubns;http://images.amazon.com/images/P/0140018328.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140018328.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140018328.01.LZZZZZZZ.jpg
0312872402;Kushiel's Avatar (Kushiel's Legacy);Jacqueline Carey;2003;Tor Books;http://images.amazon.com/images/P/0312872402.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312872402.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312872402.01.LZZZZZZZ.jpg
0312872399;Kushiel's Chosen (Kushiel's Legacy);Jacqueline Carey;2002;Tor Books;http://images.amazon.com/images/P/0312872399.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312872399.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312872399.01.LZZZZZZZ.jpg
0765342987;Kushiel's Dart;Jacqueline Carey;2002;Tor Books;http://images.amazon.com/images/P/0765342987.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0765342987.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0765342987.01.LZZZZZZZ.jpg
0671468464;King Lear;William Shakespeare;1999;Pocket Books;http://images.amazon.com/images/P/0671468464.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671468464.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671468464.01.LZZZZZZZ.jpg
3746613531;Kleine SchwÃ?Â¤ne.;Eva Maaser;2002;Aufbau Tb;http://images.amazon.com/images/P/3746613531.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3746613531.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3746613531.01.LZZZZZZZ.jpg
0449221504;K Is for Killer (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1999;Fawcett Books;http://images.amazon.com/images/P/0449221504.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449221504.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449221504.01.LZZZZZZZ.jpg
0590224735;Kristy's Great Idea (The Baby-Sitter's Club #1);Ann M. Martin;1995;Scholastic;http://images.amazon.com/images/P/0590224735.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590224735.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590224735.01.LZZZZZZZ.jpg
1892065169;Kirith Kirin;Jim Grimsley;2000;Meisha Merlin Pub;http://images.amazon.com/images/P/1892065169.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1892065169.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1892065169.01.LZZZZZZZ.jpg
0140346031;Knights of the Kitchen Table (Time Warp Trio);Jon Scieszka;1994;Puffin Books;http://images.amazon.com/images/P/0140346031.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140346031.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140346031.01.LZZZZZZZ.jpg
0961937904;Knights of the Whip: Stagecoach Days in Oregon;Gary Meier;1987;Gary & Gloria Meier;http://images.amazon.com/images/P/0961937904.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0961937904.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0961937904.01.LZZZZZZZ.jpg
3442727367;Katalog von Allem. 1111 Nummern aus 31 Jahren.;Peter K. Wehrli;2000;Btb Bei Goldmann;http://images.amazon.com/images/P/3442727367.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3442727367.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3442727367.01.LZZZZZZZ.jpg
3499129728;Karussell des Lebens. Roman.;Rosamunde Pilcher;1991;Rowohlt Tb.;http://images.amazon.com/images/P/3499129728.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3499129728.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3499129728.01.LZZZZZZZ.jpg
0553149121;Kiss Sleeping Beauty Goodbye: Breaking the Spell of Feminine Myths and Models;Madonna Kolbenschlag;1981;Bantam Books;http://images.amazon.com/images/P/0553149121.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553149121.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553149121.01.LZZZZZZZ.jpg
0385494661;Kosher Sex: A Recipe for Passion and Intimacy;Shmuel Boteach;2000;Main Street Books;http://images.amazon.com/images/P/0385494661.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385494661.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385494661.01.LZZZZZZZ.jpg
0942361598;Kids Who Make a Difference;Joyce M. Roche;1993;Mastermedia Publishing Company;http://images.amazon.com/images/P/0942361598.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0942361598.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0942361598.01.LZZZZZZZ.jpg
0380805995;Kiss of the Bees: A Novel of Suspense;J.A. Jance;2001;Avon;http://images.amazon.com/images/P/0380805995.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380805995.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380805995.01.LZZZZZZZ.jpg
0922729611;Karma and Reincarnation: Transcending Your Past, Transforming Your Future (Pocket Guides to Practical Spirituality Series);Elizabeth Clare Prophet;2001;Summit University Press;http://images.amazon.com/images/P/0922729611.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0922729611.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0922729611.01.LZZZZZZZ.jpg
0380728184;Kokopelli's Flute;Will Hobbs;1997;HarperTrophy;http://images.amazon.com/images/P/0380728184.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380728184.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380728184.01.LZZZZZZZ.jpg
0769613292;Kryptonite Chaos (Superman (Landoll));Landoll;1999;Landoll;http://images.amazon.com/images/P/0769613292.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0769613292.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0769613292.01.LZZZZZZZ.jpg
0671252941;Knock Wood;Candice Bergen;1984;Simon & Schuster;http://images.amazon.com/images/P/0671252941.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671252941.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671252941.01.LZZZZZZZ.jpg
0590457799;Knitwits;William Taylor;1994;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590457799.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590457799.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590457799.01.LZZZZZZZ.jpg
0688177743;Keeping Faith : A Novel;Jodi Picoult;2000;Perennial;http://images.amazon.com/images/P/0688177743.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0688177743.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0688177743.01.LZZZZZZZ.jpg
2070394867;Kitchen;Banana Yoshimoto;1996;Gallimard;http://images.amazon.com/images/P/2070394867.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/2070394867.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/2070394867.01.LZZZZZZZ.jpg
081673416X;Karen' Perfect Match (Boyfriend Club, No 3);Janet Quin-Harkin;1994;Troll Communications;http://images.amazon.com/images/P/081673416X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/081673416X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/081673416X.01.LZZZZZZZ.jpg
0064473627;Knocked Out by My Nunga-Nungas : Further, Further Confessions of Georgia Nicolson (Confessions of Georgia Nicolson);Louise Rennison;2003;HarperTempest;http://images.amazon.com/images/P/0064473627.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064473627.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064473627.01.LZZZZZZZ.jpg
0679463321;Killing Time: A Novel of the Future;Caleb Carr;2000;Random House Trade;http://images.amazon.com/images/P/0679463321.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679463321.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679463321.01.LZZZZZZZ.jpg
0525246606;Koko;Peter Straub;1988;Penguin USA;http://images.amazon.com/images/P/0525246606.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0525246606.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0525246606.01.LZZZZZZZ.jpg
055357924X;Kissed a Sad Goodbye (Duncan Kincaid/Gemma James Novels (Paperback));Deborah Crombie;2001;Bantam Books;http://images.amazon.com/images/P/055357924X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/055357924X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/055357924X.01.LZZZZZZZ.jpg
067982412X;Knight At Dawn (Magic Tree House 2, paper);Mary Pope Osborne;1993;Random House Children's Books;http://images.amazon.com/images/P/067982412X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/067982412X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/067982412X.01.LZZZZZZZ.jpg
0312983743;Knock Me Off My Feet;Susan Donovan;2002;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312983743.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312983743.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312983743.01.LZZZZZZZ.jpg
0006510019;K;Daniel Easterman;1998;Acacia Press, Inc.;http://images.amazon.com/images/P/0006510019.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0006510019.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0006510019.01.LZZZZZZZ.jpg
1586420429;Kaddish in Dublin: An Inspector Matt Minogue Mystery (Inspector Matt Minogue Mystery Series);John Brady;2002;Steerforth Press;http://images.amazon.com/images/P/1586420429.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1586420429.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1586420429.01.LZZZZZZZ.jpg
0380711982;Katherine: It's Time : The Incredible True Story of the Multiple Personalities of Kit Castle;Kit Castle;1990;Harper Mass Market Paperbacks (Mm);http://images.amazon.com/images/P/0380711982.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380711982.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380711982.01.LZZZZZZZ.jpg
0553572040;Killer Pancake;Diane Mott Davidson;1996;Crimeline;http://images.amazon.com/images/P/0553572040.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553572040.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553572040.01.LZZZZZZZ.jpg
0312983387;Killing the Shadows (St. Martin's Minotaur Mysteries);Val McDermid;2002;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312983387.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312983387.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312983387.01.LZZZZZZZ.jpg
0349113858;Kings of Albion;Julian Rathbone;2001;Abacus;http://images.amazon.com/images/P/0349113858.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0349113858.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0349113858.01.LZZZZZZZ.jpg
0380774933;Keeper of the Heart;Johanna Lindsey;1993;Avon;http://images.amazon.com/images/P/0380774933.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380774933.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380774933.01.LZZZZZZZ.jpg
0399143564;Killing Grounds: A Kate Shugak Mystery (Kate Shugak Mystery/Dana Stabenow);Dana Stabenow;1998;Putnam Pub Group;http://images.amazon.com/images/P/0399143564.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399143564.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399143564.01.LZZZZZZZ.jpg
0440220432;Killing for Company: The Story of a Man Addicted to Murder;Brian Masters;1994;Dell Publishing Company;http://images.amazon.com/images/P/0440220432.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440220432.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440220432.01.LZZZZZZZ.jpg
0345453816;Killjoy;Julie Garwood;2003;Ballantine Books;http://images.amazon.com/images/P/0345453816.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345453816.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345453816.01.LZZZZZZZ.jpg
0345316002;Killashandra;Anne McCaffrey;1993;Del Rey Books;http://images.amazon.com/images/P/0345316002.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345316002.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345316002.01.LZZZZZZZ.jpg
0590433881;Kristy's Great Idea (Baby-Sitters Club, 1);Ann M. Martin;1989;Scholastic Paperbacks;http://images.amazon.com/images/P/0590433881.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590433881.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590433881.01.LZZZZZZZ.jpg
0671726528;Kon-Tiki: Across the Pacific by Raft;Thor Heyerdahl;1990;Pocket;http://images.amazon.com/images/P/0671726528.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671726528.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671726528.01.LZZZZZZZ.jpg
0749429003;Know Yourself: Achieve Your Goals Through Better Self-Knowledge;Ellen Balke;1999;Kogan Page;http://images.amazon.com/images/P/0749429003.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0749429003.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0749429003.01.LZZZZZZZ.jpg
0006280803;Kundun;Mary Craig;1998;Fount;http://images.amazon.com/images/P/0006280803.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0006280803.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0006280803.01.LZZZZZZZ.jpg
0399151648;Kate Remembered;A. Scott Berg;2003;Putnam Publishing Group;http://images.amazon.com/images/P/0399151648.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399151648.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399151648.01.LZZZZZZZ.jpg
0941781135;Katharine the Great: Katharine Graham and Her Washington Post Empire;Deborah Davis;1991;Sheridan Square Press;http://images.amazon.com/images/P/0941781135.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0941781135.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0941781135.01.LZZZZZZZ.jpg
0060089296;Kiss Lonely Goodbye;Lynn Emery;2003;HarperTorch;http://images.amazon.com/images/P/0060089296.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060089296.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060089296.01.LZZZZZZZ.jpg
0670886017;Kits Law;Donna Morrissey;1999;Penguin Putnam~childrens Hc;http://images.amazon.com/images/P/0670886017.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670886017.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670886017.01.LZZZZZZZ.jpg
0451209486;Killer Hair;Ellen Byerrum;2003;Signet Book;http://images.amazon.com/images/P/0451209486.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451209486.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451209486.01.LZZZZZZZ.jpg
