ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L
0440223571;This Year It Will Be Different: And Other Stories;Maeve Binchy;1997;Dell;http://images.amazon.com/images/P/0440223571.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440223571.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440223571.01.LZZZZZZZ.jpg
0440225701;The Street Lawyer;JOHN GRISHAM;1999;Dell;http://images.amazon.com/images/P/0440225701.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440225701.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440225701.01.LZZZZZZZ.jpg
0345260317;The Dragons of Eden: Speculations on the Evolution of Human Intelligence;Carl Sagan;1978;Ballantine Books;http://images.amazon.com/images/P/0345260317.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345260317.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345260317.01.LZZZZZZZ.jpg
0394743741;The yawning heights;Aleksandr Zinoviev;1980;Random House;http://images.amazon.com/images/P/0394743741.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394743741.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394743741.01.LZZZZZZZ.jpg
0804106304;The Joy Luck Club;Amy Tan;1994;Prentice Hall (K-12);http://images.amazon.com/images/P/0804106304.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0804106304.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0804106304.01.LZZZZZZZ.jpg
0312970242;The Angel Is Near;Deepak Chopra;2000;St. Martin's Press;http://images.amazon.com/images/P/0312970242.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312970242.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312970242.01.LZZZZZZZ.jpg
1853260053;Tess of the D'Urbervilles (Wordsworth Classics);Thomas Hardy;1997;NTC/Contemporary Publishing Company;http://images.amazon.com/images/P/1853260053.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1853260053.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1853260053.01.LZZZZZZZ.jpg
1414035004;The Adventures of Drew and Ellie: The Magical Dress;Charles Noland;2003;1stBooks Library;http://images.amazon.com/images/P/1414035004.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1414035004.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1414035004.01.LZZZZZZZ.jpg
0060938412;The Accidental Virgin;Valerie Frankel;2003;Avon Trade;http://images.amazon.com/images/P/0060938412.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060938412.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060938412.01.LZZZZZZZ.jpg
0140067477;The Tao of Pooh;Benjamin Hoff;1983;Penguin Books;http://images.amazon.com/images/P/0140067477.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140067477.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140067477.01.LZZZZZZZ.jpg
0451625889;The Prince;Niccolo Machiavelli;1952;Signet Book;http://images.amazon.com/images/P/0451625889.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451625889.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451625889.01.LZZZZZZZ.jpg
0394895894;The Ruby in the Smoke (Sally Lockhart Trilogy, Book 1);PHILIP PULLMAN;1988;Laurel Leaf;http://images.amazon.com/images/P/0394895894.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394895894.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394895894.01.LZZZZZZZ.jpg
0340767936;Turning Thirty;Mike Gayle;2000;Hodder & Stoughton General Division;http://images.amazon.com/images/P/0340767936.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0340767936.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0340767936.01.LZZZZZZZ.jpg
0071416331;Team Bush : Leadership Lessons from the Bush White House;Donald F. Kettl;2003;McGraw-Hill;http://images.amazon.com/images/P/0071416331.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0071416331.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0071416331.01.LZZZZZZZ.jpg
0375509038;The Right Man : The Surprise Presidency of George W. Bush;DAVID FRUM;2003;Random House;http://images.amazon.com/images/P/0375509038.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375509038.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375509038.01.LZZZZZZZ.jpg
0316769487;The Catcher in the Rye;J.D. Salinger;1991;Little, Brown;http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg
0316973742;The Gospel of Judas: A Novel;Simon Mawer;2002;Back Bay Books;http://images.amazon.com/images/P/0316973742.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316973742.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316973742.01.LZZZZZZZ.jpg
0451166892;The Pillars of the Earth;Ken Follett;1996;Signet Book;http://images.amazon.com/images/P/0451166892.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451166892.01.LZZZZZZZ.jpg
0786868716;The Five People You Meet in Heaven;Mitch Albom;2003;Hyperion;http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg
8472238822;Tu Nombre Escrito En El Agua (La Sonrisa Vertical);Irene Gonzalez Frei;2002;Tusquets;http://images.amazon.com/images/P/8472238822.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8472238822.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8472238822.01.LZZZZZZZ.jpg
0440222303;The Touch of Your Shadow, the Whisper of Your Name (Babylon 5, Book 5);Neal Barrett Jr.;1996;Dell;http://images.amazon.com/images/P/0440222303.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440222303.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440222303.01.LZZZZZZZ.jpg
0446608653;The Alibi;Sandra Brown;2000;Warner Books;http://images.amazon.com/images/P/0446608653.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446608653.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446608653.01.LZZZZZZZ.jpg
0446612545;The Beach House;James Patterson;2003;Warner Books;http://images.amazon.com/images/P/0446612545.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446612545.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446612545.01.LZZZZZZZ.jpg
0451208080;The Short Forever;Stuart Woods;2003;Signet Book;http://images.amazon.com/images/P/0451208080.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451208080.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451208080.01.LZZZZZZZ.jpg
0812575954;The Deal;Joe Hutsko;2000;Tor Books (Mm);http://images.amazon.com/images/P/0812575954.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812575954.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812575954.01.LZZZZZZZ.jpg
0380619458;The Mosquito Coast;Paul Theroux;1990;Harper Mass Market Paperbacks (Mm);http://images.amazon.com/images/P/0380619458.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380619458.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380619458.01.LZZZZZZZ.jpg
0671042858;The Girl Who Loved Tom Gordon;Stephen King;2000;Pocket;http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg
0840734530;The Oneprince (The Redaemian Chronicles, Book 1);Bill Hand;1992;Thomas Nelson Inc;http://images.amazon.com/images/P/0840734530.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0840734530.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0840734530.01.LZZZZZZZ.jpg
0425184226;The Sum of All Fears;Tom Clancy;2002;Berkley Publishing Group;http://images.amazon.com/images/P/0425184226.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425184226.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425184226.01.LZZZZZZZ.jpg
0330484516;Twenty Minute Retreats: Revive Your Spirits in Just Minutes a Day (A Pan Self-discovery Title);Rachel Harris;2001;Pan Macmillan;http://images.amazon.com/images/P/0330484516.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0330484516.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0330484516.01.LZZZZZZZ.jpg
1900850303;The Angelic Darkness;Richard Zimler;1999;Arcadia Books;http://images.amazon.com/images/P/1900850303.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1900850303.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1900850303.01.LZZZZZZZ.jpg
1903019699;The Soulbane Stratagem;Norman Jetmundsen;2000;John Hunt Publishing, Ltd.;http://images.amazon.com/images/P/1903019699.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1903019699.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1903019699.01.LZZZZZZZ.jpg
8420639133;Temor y Temblor;Soren Kierkegaard;2001;Alianza;http://images.amazon.com/images/P/8420639133.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8420639133.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8420639133.01.LZZZZZZZ.jpg
0140252800;The Brimstone Wedding;Barbara Vine;1997;Penguin Books Ltd;http://images.amazon.com/images/P/0140252800.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140252800.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140252800.01.LZZZZZZZ.jpg
0451452755;The Catswold Portal;Shirley Rousseau Murphy;1993;Roc;http://images.amazon.com/images/P/0451452755.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451452755.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451452755.01.LZZZZZZZ.jpg
0812575482;Through Wolf's Eyes (Wolf);Jane Lindskold;2002;Tor Fantasy;http://images.amazon.com/images/P/0812575482.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812575482.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812575482.01.LZZZZZZZ.jpg
0060801263;Tree Grows In Brooklyn;Betty Smith;1988;Harpercollins Publisher;http://images.amazon.com/images/P/0060801263.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060801263.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060801263.01.LZZZZZZZ.jpg
0671461494;The Hitchhiker's Guide to the Galaxy;Douglas Adams;1982;Pocket;http://images.amazon.com/images/P/0671461494.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671461494.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671461494.01.LZZZZZZZ.jpg
0399138684;The Cat Who Came to Breakfast (Cat Who... (Hardcover));Lilian Jackson Braun;1994;Putnam Pub Group;http://images.amazon.com/images/P/0399138684.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399138684.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399138684.01.LZZZZZZZ.jpg
0553278223;The Martian Chronicles;RAY BRADBURY;1984;Spectra;http://images.amazon.com/images/P/0553278223.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553278223.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553278223.01.LZZZZZZZ.jpg
0060977493;The God of Small Things;Arundhati Roy;1998;Perennial;http://images.amazon.com/images/P/0060977493.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060977493.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060977493.01.LZZZZZZZ.jpg
0312872682;The James Dean Affair: A Neil Gulliver & Stevie Marriner Novel;Robert S. Levinson;2000;St Martins Pr;http://images.amazon.com/images/P/0312872682.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312872682.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312872682.01.LZZZZZZZ.jpg
0316602906;The Big Bad Wolf: A Novel;James Patterson;2003;Little, Brown;http://images.amazon.com/images/P/0316602906.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316602906.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg
0345433173;The Tall Pine Polka;Lorna Landvik;1999;Ballantine Books;http://images.amazon.com/images/P/0345433173.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345433173.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345433173.01.LZZZZZZZ.jpg
0380754509;The Case of the Lost Look-Alike (An Avon Camelot Book);Carol J. Farley;1988;Avon Books;http://images.amazon.com/images/P/0380754509.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380754509.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380754509.01.LZZZZZZZ.jpg
0380807866;The Elusive Flame;Kathleen E. Woodiwiss;1999;Avon;http://images.amazon.com/images/P/0380807866.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380807866.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380807866.01.LZZZZZZZ.jpg
0385497466;The Brethren;JOHN GRISHAM;2000;Doubleday;http://images.amazon.com/images/P/0385497466.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385497466.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385497466.01.LZZZZZZZ.jpg
0385508042;The King of Torts;John Grisham;2003;Doubleday Books;http://images.amazon.com/images/P/0385508042.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385508042.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385508042.01.LZZZZZZZ.jpg
0385509456;The Curious Incident of the Dog in the Night-Time : A Novel;MARK HADDON;2003;Doubleday;http://images.amazon.com/images/P/0385509456.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385509456.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385509456.01.LZZZZZZZ.jpg
0446610399;The Rescue;Nicholas Sparks;2001;Warner Books;http://images.amazon.com/images/P/0446610399.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446610399.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446610399.01.LZZZZZZZ.jpg
0553580388;The Patient;Michael Palmer;2001;Bantam Books;http://images.amazon.com/images/P/0553580388.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553580388.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553580388.01.LZZZZZZZ.jpg
0684848783;Tis : A Memoir;Frank McCourt;1999;Scribner;http://images.amazon.com/images/P/0684848783.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684848783.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684848783.01.LZZZZZZZ.jpg
0804117934;The Silent Cry (William Monk Novels (Paperback));Anne Perry;1998;Ivy Books;http://images.amazon.com/images/P/0804117934.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0804117934.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0804117934.01.LZZZZZZZ.jpg
140003180X;The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency);ALEXANDER MCCALL SMITH;2004;Anchor;http://images.amazon.com/images/P/140003180X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/140003180X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/140003180X.01.LZZZZZZZ.jpg
0316782505;The Weight of Water;Anita Shreve;2001;Little, Brown;http://images.amazon.com/images/P/0316782505.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316782505.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316782505.01.LZZZZZZZ.jpg
0060199563;Thief of Time;Terry Pratchett;2001;HarperCollins Publishers;http://images.amazon.com/images/P/0060199563.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060199563.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060199563.01.LZZZZZZZ.jpg
0061040967;The Last Hero : A Discworld Fable (Discworld Novels (Hardcover));Terry Pratchett;2001;HarperCollins;http://images.amazon.com/images/P/0061040967.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061040967.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061040967.01.LZZZZZZZ.jpg
0312148267;The Wind in the Willows;Kenneth Grahame;1996;St. Martin's Press;http://images.amazon.com/images/P/0312148267.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312148267.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312148267.01.LZZZZZZZ.jpg
0312156960;The Winter King: A Novel of Arthur (The Warlord Chronicles: I);Bernard Cornwell;1997;St. Martin's Griffin;http://images.amazon.com/images/P/0312156960.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312156960.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312156960.01.LZZZZZZZ.jpg
034543191X;The King of Elfland's Daughter (Del Rey Impact);Edward John Moreton Drax Plunkett Dunsany;1999;Del Rey Books;http://images.amazon.com/images/P/034543191X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/034543191X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/034543191X.01.LZZZZZZZ.jpg
0375751513;The Picture of Dorian Gray (Modern Library (Paperback));OSCAR WILDE;1998;Modern Library;http://images.amazon.com/images/P/0375751513.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375751513.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375751513.01.LZZZZZZZ.jpg
0375801677;The Iron Giant;Ted Hughes;1999;Knopf Books for Young Readers;http://images.amazon.com/images/P/0375801677.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375801677.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375801677.01.LZZZZZZZ.jpg
0375823352;The Amber Spyglass (His Dark Materials, Book 3);PHILIP PULLMAN;2002;Knopf Books for Young Readers;http://images.amazon.com/images/P/0375823352.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375823352.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375823352.01.LZZZZZZZ.jpg
037582345X;The Golden Compass (His Dark Materials, Book 1);PHILIP PULLMAN;2002;Knopf Books for Young Readers;http://images.amazon.com/images/P/037582345X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/037582345X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/037582345X.01.LZZZZZZZ.jpg
0375823468;The Subtle Knife (His Dark Materials, Book 2);PHILIP PULLMAN;2002;Knopf Books for Young Readers;http://images.amazon.com/images/P/0375823468.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375823468.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375823468.01.LZZZZZZZ.jpg
0380730448;The Adrian Mole Diaries : The Secret Diary of Adrian Mole, Aged 13 3/4 : The Growing Pains of Adrian Mole;Sue Townsend;1997;Perennial;http://images.amazon.com/images/P/0380730448.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380730448.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380730448.01.LZZZZZZZ.jpg
0385327773;The Great God Pan;Donna Jo Napoli;2003;Wendy Lamb Books;http://images.amazon.com/images/P/0385327773.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385327773.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385327773.01.LZZZZZZZ.jpg
0670035262;The Green Man : Tales from the Mythic Forest;Ellen Datlow;2002;Viking Juvenile;http://images.amazon.com/images/P/0670035262.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670035262.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670035262.01.LZZZZZZZ.jpg
0743245024;The Forsyte Saga : The Man of Property and In Chancery;John Galsworthy;2002;Touchstone;http://images.amazon.com/images/P/0743245024.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743245024.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743245024.01.LZZZZZZZ.jpg
0749748001;The Enchanted Wood;Enid Blyton;2002;Egmont Childrens Books;http://images.amazon.com/images/P/0749748001.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0749748001.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0749748001.01.LZZZZZZZ.jpg
0749748028;The Folk of the Faraway Tree;Enid Blyton;2002;Egmont Childrens Books;http://images.amazon.com/images/P/0749748028.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0749748028.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0749748028.01.LZZZZZZZ.jpg
1563898586;The League of Extraordinary Gentlemen, Vol. 1;Alan Moore;2002;DC Comics;http://images.amazon.com/images/P/1563898586.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1563898586.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1563898586.01.LZZZZZZZ.jpg
0375719180;The Miracle Life of Edgar Mint: A Novel;Brady Udall;2002;Vintage Books USA;http://images.amazon.com/images/P/0375719180.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375719180.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375719180.01.LZZZZZZZ.jpg
1573225487;The Romance Reader;Pearl Abraham;1996;Riverhead Books;http://images.amazon.com/images/P/1573225487.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1573225487.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1573225487.01.LZZZZZZZ.jpg
0060977477;The Perfect Storm : A True Story of Men Against the Sea;Sebastian Junger;1999;Perennial;http://images.amazon.com/images/P/0060977477.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060977477.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060977477.01.LZZZZZZZ.jpg
0345391691;The Battle for God;Karen Armstrong;2001;Ballantine Books;http://images.amazon.com/images/P/0345391691.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345391691.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345391691.01.LZZZZZZZ.jpg
0553278746;The Postman (Bantam Classics);David Brin;1990;Spectra Books;http://images.amazon.com/images/P/0553278746.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553278746.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553278746.01.LZZZZZZZ.jpg
0670856045;The Tortilla Curtain;T. Coraghessan Boyle;1995;Viking Books;http://images.amazon.com/images/P/0670856045.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670856045.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670856045.01.LZZZZZZZ.jpg
0937858994;The What's Happening to My Body? Book for Boys: A Growing Up Guide for Parents and Sons;Lynda Madaras;1987;W W Norton & Co;http://images.amazon.com/images/P/0937858994.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0937858994.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0937858994.01.LZZZZZZZ.jpg
0590431110;The Journey Home;Isabelle Holland;1993;Scholastic Paperbacks (Mm);http://images.amazon.com/images/P/0590431110.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590431110.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590431110.01.LZZZZZZZ.jpg
0064470113;Taking the Ferry Home;Pam Conrad;1990;Harpercollins Juvenile Books;http://images.amazon.com/images/P/0064470113.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064470113.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064470113.01.LZZZZZZZ.jpg
0972044205;The Breach;Brian Kaufman;2002;Last Knight Pub Co;http://images.amazon.com/images/P/0972044205.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0972044205.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0972044205.01.LZZZZZZZ.jpg
0345435869;The Rivan Codex : Ancient Texts of THE BELGARIAD and THE MALLOREON;DAVID EDDINGS;1999;Del Rey;http://images.amazon.com/images/P/0345435869.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345435869.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345435869.01.LZZZZZZZ.jpg
0671018930;The War in Heaven (Eternal Warriors);Theodore Beale;2000;Pocket;http://images.amazon.com/images/P/0671018930.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671018930.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671018930.01.LZZZZZZZ.jpg
0452283914;The Best Democracy Money Can Buy: The Truth About Corporate Cons, Globalization and High-Finance Fraudsters;Greg Palast;2003;Plume Books;http://images.amazon.com/images/P/0452283914.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452283914.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452283914.01.LZZZZZZZ.jpg
